trial_id,id,is_nsfw,containsNSFW,subject_id,trial_number,created_at,experiment_name,prompt,filename,filepath,reference,trial_type,trial_code,Experience,imagenumber,choice,cosine,nvariant,imvariant,aggregate_id
66f3f7da8fc41826ca81d1b5,66f3f7da8fc41826ca81d1b6,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q3,2024-09-25T11:45:30Z,Artist_final,Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting,FS_2BbT7DpAdCeXEoz_Aesthetics Q3_0.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_0.png,stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,1,TRUE,0.7766856127495426,NA,NA,NA
66f3f7da8fc41826ca81d1b5,66f3f7da8fc41826ca81d1b7,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q3,2024-09-25T11:45:30Z,Artist_final,Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting,FS_2BbT7DpAdCeXEoz_Aesthetics Q3_1.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_1.png,stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,2,FALSE,0.7486629850758646,NA,NA,NA
66f3f7da8fc41826ca81d1b5,66f3f7da8fc41826ca81d1b8,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q3,2024-09-25T11:45:30Z,Artist_final,Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting,FS_2BbT7DpAdCeXEoz_Aesthetics Q3_2.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_2.png,stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,3,FALSE,0.7549347393232888,NA,NA,NA
66f3f7da8fc41826ca81d1b5,66f3f7da8fc41826ca81d1b9,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q3,2024-09-25T11:45:30Z,Artist_final,Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting,FS_2BbT7DpAdCeXEoz_Aesthetics Q3_3.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_3.png,stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,4,FALSE,0.7671302205518346,NA,NA,NA
66f3f8388fc41826ca81d1ba,66f3f8388fc41826ca81d1bb,FALSE,0,FS_2BbT7DpAdCeXEoz,FaithfulQ1,2024-09-25T11:47:04Z,Artist_final,"Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.",FS_2BbT7DpAdCeXEoz_FaithfulQ1_0.png,results/FS_2BbT7DpAdCeXEoz_FaithfulQ1_0.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,1,FALSE,0.7204196460006895,NA,NA,NA
66f3f8388fc41826ca81d1ba,66f3f8388fc41826ca81d1bc,FALSE,0,FS_2BbT7DpAdCeXEoz,FaithfulQ1,2024-09-25T11:47:04Z,Artist_final,"Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.",FS_2BbT7DpAdCeXEoz_FaithfulQ1_1.png,results/FS_2BbT7DpAdCeXEoz_FaithfulQ1_1.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,2,TRUE,0.6821856398909802,NA,NA,NA
66f3f8388fc41826ca81d1ba,66f3f8388fc41826ca81d1bd,FALSE,0,FS_2BbT7DpAdCeXEoz,FaithfulQ1,2024-09-25T11:47:04Z,Artist_final,"Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.",FS_2BbT7DpAdCeXEoz_FaithfulQ1_2.png,results/FS_2BbT7DpAdCeXEoz_FaithfulQ1_2.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,3,FALSE,0.7276957669410176,NA,NA,NA
66f3f8388fc41826ca81d1ba,66f3f8388fc41826ca81d1be,FALSE,0,FS_2BbT7DpAdCeXEoz,FaithfulQ1,2024-09-25T11:47:04Z,Artist_final,"Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.",FS_2BbT7DpAdCeXEoz_FaithfulQ1_3.png,results/FS_2BbT7DpAdCeXEoz_FaithfulQ1_3.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,4,FALSE,0.7367377364655362,NA,NA,NA
66f3f8768fc41826ca81d1bf,66f3f8768fc41826ca81d1c0,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q2,2024-09-25T11:48:06Z,Artist_final,A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump,FS_2BbT7DpAdCeXEoz_Aesthetics Q2_0.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_0.png,stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,2,1,TRUE,0.7249847193810884,NA,NA,NA
66f3f8768fc41826ca81d1bf,66f3f8768fc41826ca81d1c1,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q2,2024-09-25T11:48:06Z,Artist_final,A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump,FS_2BbT7DpAdCeXEoz_Aesthetics Q2_1.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_1.png,stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,2,2,FALSE,0.713884715240114,NA,NA,NA
66f3f8768fc41826ca81d1bf,66f3f8778fc41826ca81d1c2,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q2,2024-09-25T11:48:06Z,Artist_final,A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump,FS_2BbT7DpAdCeXEoz_Aesthetics Q2_2.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_2.png,stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,2,3,FALSE,0.7314984234511503,NA,NA,NA
66f3f8768fc41826ca81d1bf,66f3f8778fc41826ca81d1c3,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q2,2024-09-25T11:48:06Z,Artist_final,A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump,FS_2BbT7DpAdCeXEoz_Aesthetics Q2_3.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_3.png,stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,2,4,FALSE,0.7596310970048822,NA,NA,NA
66f3f8d18fc41826ca81d1c4,66f3f8d18fc41826ca81d1c5,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q1,2024-09-25T11:49:37Z,Artist_final,"A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches",FS_2BbT7DpAdCeXEoz_Aesthetics Q1_0.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_0.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,1,FALSE,0.8006251350607986,NA,NA,NA
66f3f8d18fc41826ca81d1c4,66f3f8d18fc41826ca81d1c6,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q1,2024-09-25T11:49:37Z,Artist_final,"A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches",FS_2BbT7DpAdCeXEoz_Aesthetics Q1_1.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_1.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,2,FALSE,0.8884172889160514,NA,NA,NA
66f3f8d18fc41826ca81d1c4,66f3f8d18fc41826ca81d1c7,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q1,2024-09-25T11:49:37Z,Artist_final,"A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches",FS_2BbT7DpAdCeXEoz_Aesthetics Q1_2.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_2.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,3,FALSE,0.778193124847548,NA,NA,NA
66f3f8d18fc41826ca81d1c4,66f3f8d18fc41826ca81d1c8,FALSE,0,FS_2BbT7DpAdCeXEoz,Aesthetics Q1,2024-09-25T11:49:37Z,Artist_final,"A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches",FS_2BbT7DpAdCeXEoz_Aesthetics Q1_3.png,results/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_3.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,4,TRUE,0.7523976400022172,NA,NA,NA
66f476508fc41826ca81d200,66f476508fc41826ca81d201,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ4,2024-09-25T20:45:04Z,Artist_final,"still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors",FS_2l6wXhS7TFhxbpA_FaithfulQ4_0.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ4_0.png,stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,1,FALSE,0.9114774377908369,NA,NA,NA
66f476508fc41826ca81d200,66f476508fc41826ca81d202,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ4,2024-09-25T20:45:04Z,Artist_final,"still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors",FS_2l6wXhS7TFhxbpA_FaithfulQ4_1.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ4_1.png,stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,2,FALSE,0.9162243870480558,NA,NA,NA
66f476508fc41826ca81d200,66f476508fc41826ca81d203,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ4,2024-09-25T20:45:04Z,Artist_final,"still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors",FS_2l6wXhS7TFhxbpA_FaithfulQ4_2.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ4_2.png,stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,3,FALSE,0.8856490092321024,NA,NA,NA
66f476508fc41826ca81d200,66f476508fc41826ca81d204,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ4,2024-09-25T20:45:04Z,Artist_final,"still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors",FS_2l6wXhS7TFhxbpA_FaithfulQ4_3.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ4_3.png,stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,4,TRUE,0.897937338039058,NA,NA,NA
66f476af8fc41826ca81d205,66f476af8fc41826ca81d206,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ3,2024-09-25T20:46:39Z,Artist_final,"fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too",FS_2l6wXhS7TFhxbpA_FaithfulQ3_0.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ3_0.png,stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,2,1,FALSE,0.927361232811896,NA,NA,NA
66f476af8fc41826ca81d205,66f476af8fc41826ca81d207,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ3,2024-09-25T20:46:39Z,Artist_final,"fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too",FS_2l6wXhS7TFhxbpA_FaithfulQ3_1.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ3_1.png,stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,2,2,FALSE,0.9211608995053925,NA,NA,NA
66f476af8fc41826ca81d205,66f476af8fc41826ca81d208,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ3,2024-09-25T20:46:39Z,Artist_final,"fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too",FS_2l6wXhS7TFhxbpA_FaithfulQ3_2.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ3_2.png,stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,2,3,TRUE,0.9096993831432242,NA,NA,NA
66f476af8fc41826ca81d205,66f476af8fc41826ca81d209,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ3,2024-09-25T20:46:39Z,Artist_final,"fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too",FS_2l6wXhS7TFhxbpA_FaithfulQ3_3.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ3_3.png,stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,2,4,FALSE,0.8967258813369422,NA,NA,NA
66f477198fc41826ca81d20a,66f477198fc41826ca81d20b,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ2,2024-09-25T20:48:25Z,Artist_final,"cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer",FS_2l6wXhS7TFhxbpA_FaithfulQ2_0.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ2_0.png,stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,1,FALSE,0.8749138712274525,NA,NA,NA
66f477198fc41826ca81d20a,66f477198fc41826ca81d20c,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ2,2024-09-25T20:48:25Z,Artist_final,"cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer",FS_2l6wXhS7TFhxbpA_FaithfulQ2_1.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ2_1.png,stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,2,FALSE,0.9042308990765154,NA,NA,NA
66f477198fc41826ca81d20a,66f477198fc41826ca81d20d,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ2,2024-09-25T20:48:25Z,Artist_final,"cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer",FS_2l6wXhS7TFhxbpA_FaithfulQ2_2.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ2_2.png,stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,3,FALSE,0.9057129885049507,NA,NA,NA
66f477198fc41826ca81d20a,66f477198fc41826ca81d20e,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ2,2024-09-25T20:48:25Z,Artist_final,"cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer",FS_2l6wXhS7TFhxbpA_FaithfulQ2_3.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ2_3.png,stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,4,TRUE,0.9090048531586187,NA,NA,NA
66f477988fc41826ca81d20f,66f477988fc41826ca81d210,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ5,2024-09-25T20:50:32Z,Artist_final,"afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt",FS_2l6wXhS7TFhxbpA_FaithfulQ5_0.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ5_0.png,stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,FALSE,0.7982600495120592,NA,NA,NA
66f477988fc41826ca81d20f,66f477988fc41826ca81d211,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ5,2024-09-25T20:50:32Z,Artist_final,"afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt",FS_2l6wXhS7TFhxbpA_FaithfulQ5_1.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ5_1.png,stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,2,TRUE,0.8035260265091484,NA,NA,NA
66f477988fc41826ca81d20f,66f477988fc41826ca81d212,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ5,2024-09-25T20:50:32Z,Artist_final,"afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt",FS_2l6wXhS7TFhxbpA_FaithfulQ5_2.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ5_2.png,stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,3,FALSE,0.8020022797333792,NA,NA,NA
66f477988fc41826ca81d20f,66f477988fc41826ca81d213,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ5,2024-09-25T20:50:32Z,Artist_final,"afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt",FS_2l6wXhS7TFhxbpA_FaithfulQ5_3.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ5_3.png,stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,4,FALSE,0.8072033469501293,NA,NA,NA
66f478188fc41826ca81d214,66f478188fc41826ca81d215,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ1,2024-09-25T20:52:40Z,Artist_final,"Photograph of a medieval castle having been destroyed into a heap of dust mixed with sand from a desert, dark in the night, some stars visible, lots of people",FS_2l6wXhS7TFhxbpA_FaithfulQ1_0.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ1_0.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,1,FALSE,0.6879108699511693,NA,NA,NA
66f478188fc41826ca81d214,66f478188fc41826ca81d216,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ1,2024-09-25T20:52:40Z,Artist_final,"Photograph of a medieval castle having been destroyed into a heap of dust mixed with sand from a desert, dark in the night, some stars visible, lots of people",FS_2l6wXhS7TFhxbpA_FaithfulQ1_1.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ1_1.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,2,TRUE,0.5943527103198759,NA,NA,NA
66f478188fc41826ca81d214,66f478188fc41826ca81d217,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ1,2024-09-25T20:52:40Z,Artist_final,"Photograph of a medieval castle having been destroyed into a heap of dust mixed with sand from a desert, dark in the night, some stars visible, lots of people",FS_2l6wXhS7TFhxbpA_FaithfulQ1_2.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ1_2.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,3,FALSE,0.6582613158496234,NA,NA,NA
66f478188fc41826ca81d214,66f478188fc41826ca81d218,FALSE,0,FS_2l6wXhS7TFhxbpA,FaithfulQ1,2024-09-25T20:52:40Z,Artist_final,"Photograph of a medieval castle having been destroyed into a heap of dust mixed with sand from a desert, dark in the night, some stars visible, lots of people",FS_2l6wXhS7TFhxbpA_FaithfulQ1_3.png,results/FS_2l6wXhS7TFhxbpA_FaithfulQ1_3.png,stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,2,4,FALSE,0.6323647228286587,NA,NA,NA
66f478638fc41826ca81d219,66f478638fc41826ca81d21a,FALSE,0,FS_2l6wXhS7TFhxbpA,Aesthetics Q1,2024-09-25T20:53:55Z,Artist_final,"A photo of a gray classic Mini Cooper converted into a burning man sculpture, covered with slimy liquid, the car not really visible, rabbits eat carrots and drink tea",FS_2l6wXhS7TFhxbpA_Aesthetics Q1_0.png,results/FS_2l6wXhS7TFhxbpA_Aesthetics Q1_0.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,1,FALSE,0.7693024938667047,NA,NA,NA
66f478638fc41826ca81d219,66f478638fc41826ca81d21b,FALSE,0,FS_2l6wXhS7TFhxbpA,Aesthetics Q1,2024-09-25T20:53:55Z,Artist_final,"A photo of a gray classic Mini Cooper converted into a burning man sculpture, covered with slimy liquid, the car not really visible, rabbits eat carrots and drink tea",FS_2l6wXhS7TFhxbpA_Aesthetics Q1_1.png,results/FS_2l6wXhS7TFhxbpA_Aesthetics Q1_1.png,stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,2,2,TRUE,0.7299078815643274,NA,NA,NA
