"","trial_id","id","url","is_nsfw","subject_id","trial_number","prompt","created_at","experiment_name","containsNSFW","filename"
"11","66f3f6558fc41826ca81d1a1","66f3f6558fc41826ca81d1a4","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ2_2.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ2","study tree reading a book in the library","2024-09-25 11:39:01.012","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ2_2.png"
"12","66f3f6558fc41826ca81d1a1","66f3f6558fc41826ca81d1a5","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ2_3.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ2","study tree reading a book in the library","2024-09-25 11:39:01.012","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ2_3.png"
"13","66f3f6818fc41826ca81d1a6","66f3f6818fc41826ca81d1a7","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ3_0.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ3","paradise jungle waterfall palm trees and mountains on the background","2024-09-25 11:39:45.910","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ3_0.png"
"14","66f3f6818fc41826ca81d1a6","66f3f6818fc41826ca81d1a8","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ3_1.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ3","paradise jungle waterfall palm trees and mountains on the background","2024-09-25 11:39:45.910","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ3_1.png"
"15","66f3f6818fc41826ca81d1a6","66f3f6818fc41826ca81d1a9","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ3_2.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ3","paradise jungle waterfall palm trees and mountains on the background","2024-09-25 11:39:45.910","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ3_2.png"
"16","66f3f6818fc41826ca81d1a6","66f3f6818fc41826ca81d1aa","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ3_3.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ3","paradise jungle waterfall palm trees and mountains on the background","2024-09-25 11:39:45.910","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ3_3.png"
"17","66f3f6e28fc41826ca81d1ab","66f3f6e38fc41826ca81d1ac","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ5_0.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ5","black male and female sitting on a dark green bench. female has yellow dress. blur background. cartoon realistic style","2024-09-25 11:41:22.999","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ5_0.png"
"18","66f3f6e28fc41826ca81d1ab","66f3f6e38fc41826ca81d1ad","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ5_1.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ5","black male and female sitting on a dark green bench. female has yellow dress. blur background. cartoon realistic style","2024-09-25 11:41:22.999","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ5_1.png"
"19","66f3f6e28fc41826ca81d1ab","66f3f6e38fc41826ca81d1ae","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ5_2.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ5","black male and female sitting on a dark green bench. female has yellow dress. blur background. cartoon realistic style","2024-09-25 11:41:22.999","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ5_2.png"
"20","66f3f6e28fc41826ca81d1ab","66f3f6e38fc41826ca81d1af","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ5_3.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ5","black male and female sitting on a dark green bench. female has yellow dress. blur background. cartoon realistic style","2024-09-25 11:41:22.999","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ5_3.png"
"21","66f3f7448fc41826ca81d1b0","66f3f7448fc41826ca81d1b1","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ4_0.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ4","still life painting of apples in the basket, 4 apples are out of basket","2024-09-25 11:43:00.830","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ4_0.png"
"22","66f3f7448fc41826ca81d1b0","66f3f7448fc41826ca81d1b2","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ4_1.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ4","still life painting of apples in the basket, 4 apples are out of basket","2024-09-25 11:43:00.830","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ4_1.png"
"23","66f3f7448fc41826ca81d1b0","66f3f7448fc41826ca81d1b3","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ4_2.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ4","still life painting of apples in the basket, 4 apples are out of basket","2024-09-25 11:43:00.830","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ4_2.png"
"24","66f3f7448fc41826ca81d1b0","66f3f7448fc41826ca81d1b4","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ4_3.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ4","still life painting of apples in the basket, 4 apples are out of basket","2024-09-25 11:43:00.830","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ4_3.png"
"25","66f3f7da8fc41826ca81d1b5","66f3f7da8fc41826ca81d1b6","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_0.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q3","Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting","2024-09-25 11:45:30.009","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q3_0.png"
"26","66f3f7da8fc41826ca81d1b5","66f3f7da8fc41826ca81d1b7","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_1.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q3","Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting","2024-09-25 11:45:30.009","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q3_1.png"
"27","66f3f7da8fc41826ca81d1b5","66f3f7da8fc41826ca81d1b8","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_2.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q3","Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting","2024-09-25 11:45:30.009","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q3_2.png"
"28","66f3f7da8fc41826ca81d1b5","66f3f7da8fc41826ca81d1b9","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q3_3.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q3","Painting of a penguin T-shirt boy roller skating near Miami beach pop style painting","2024-09-25 11:45:30.009","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q3_3.png"
"29","66f3f8388fc41826ca81d1ba","66f3f8388fc41826ca81d1bb","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ1_0.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ1","Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.","2024-09-25 11:47:04.317","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ1_0.png"
"30","66f3f8388fc41826ca81d1ba","66f3f8388fc41826ca81d1bc","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ1_1.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ1","Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.","2024-09-25 11:47:04.317","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ1_1.png"
"31","66f3f8388fc41826ca81d1ba","66f3f8388fc41826ca81d1bd","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ1_2.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ1","Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.","2024-09-25 11:47:04.317","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ1_2.png"
"32","66f3f8388fc41826ca81d1ba","66f3f8388fc41826ca81d1be","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_FaithfulQ1_3.png","False","FS_2BbT7DpAdCeXEoz","FaithfulQ1","Photograph of a medieval castle bouncing made with black and white pin-hole camera, birthday party with lots of balloons and wild horses.","2024-09-25 11:47:04.317","Artist_final",0,"FS_2BbT7DpAdCeXEoz_FaithfulQ1_3.png"
"33","66f3f8768fc41826ca81d1bf","66f3f8768fc41826ca81d1c0","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_0.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q2","A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump","2024-09-25 11:48:06.959","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q2_0.png"
"34","66f3f8768fc41826ca81d1bf","66f3f8768fc41826ca81d1c1","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_1.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q2","A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump","2024-09-25 11:48:06.959","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q2_1.png"
"35","66f3f8768fc41826ca81d1bf","66f3f8778fc41826ca81d1c2","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_2.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q2","A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump","2024-09-25 11:48:06.959","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q2_2.png"
"36","66f3f8768fc41826ca81d1bf","66f3f8778fc41826ca81d1c3","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q2_3.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q2","A cartoon landscape with trees award winning photograph 3D wild fire shopping mall and Donald Trump","2024-09-25 11:48:06.959","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q2_3.png"
"37","66f3f8d18fc41826ca81d1c4","66f3f8d18fc41826ca81d1c5","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_0.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q1","A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches","2024-09-25 11:49:37.922","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q1_0.png"
"38","66f3f8d18fc41826ca81d1c4","66f3f8d18fc41826ca81d1c6","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_1.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q1","A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches","2024-09-25 11:49:37.922","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q1_1.png"
"39","66f3f8d18fc41826ca81d1c4","66f3f8d18fc41826ca81d1c7","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_2.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q1","A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches","2024-09-25 11:49:37.922","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q1_2.png"
"40","66f3f8d18fc41826ca81d1c4","66f3f8d18fc41826ca81d1c8","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2BbT7DpAdCeXEoz_Aesthetics Q1_3.png","False","FS_2BbT7DpAdCeXEoz","Aesthetics Q1","A photo of a gray classic Mini Cooper in background far away, in forground forest full of magic mushrooms like Alice wonderland, witches","2024-09-25 11:49:37.922","Artist_final",0,"FS_2BbT7DpAdCeXEoz_Aesthetics Q1_3.png"
"41","66f475448fc41826ca81d1f6","66f475448fc41826ca81d1f7","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training1_0.png","False","FS_2l6wXhS7TFhxbpA","Training1","photograph of a cheap apartment in venice that houses lot of exotic plants, the images is casual, taken with a phone in portrait mode","2024-09-25 20:40:36.875","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training1_0.png"
"42","66f475448fc41826ca81d1f6","66f475448fc41826ca81d1f8","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training1_1.png","False","FS_2l6wXhS7TFhxbpA","Training1","photograph of a cheap apartment in venice that houses lot of exotic plants, the images is casual, taken with a phone in portrait mode","2024-09-25 20:40:36.875","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training1_1.png"
"43","66f475448fc41826ca81d1f6","66f475448fc41826ca81d1f9","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training1_2.png","False","FS_2l6wXhS7TFhxbpA","Training1","photograph of a cheap apartment in venice that houses lot of exotic plants, the images is casual, taken with a phone in portrait mode","2024-09-25 20:40:36.875","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training1_2.png"
"44","66f475448fc41826ca81d1f6","66f475448fc41826ca81d1fa","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training1_3.png","False","FS_2l6wXhS7TFhxbpA","Training1","photograph of a cheap apartment in venice that houses lot of exotic plants, the images is casual, taken with a phone in portrait mode","2024-09-25 20:40:36.875","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training1_3.png"
"45","66f475b48fc41826ca81d1fb","66f475b48fc41826ca81d1fc","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training2_0.png","False","FS_2l6wXhS7TFhxbpA","Training2","drawings of a scientific instrument used to measure the whiteness of snowy landscapes, the drawings contain sketches and markings, the drawing is on regular printer paper","2024-09-25 20:42:28.942","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training2_0.png"
"46","66f475b48fc41826ca81d1fb","66f475b48fc41826ca81d1fd","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training2_1.png","False","FS_2l6wXhS7TFhxbpA","Training2","drawings of a scientific instrument used to measure the whiteness of snowy landscapes, the drawings contain sketches and markings, the drawing is on regular printer paper","2024-09-25 20:42:28.942","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training2_1.png"
"47","66f475b48fc41826ca81d1fb","66f475b48fc41826ca81d1fe","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training2_2.png","False","FS_2l6wXhS7TFhxbpA","Training2","drawings of a scientific instrument used to measure the whiteness of snowy landscapes, the drawings contain sketches and markings, the drawing is on regular printer paper","2024-09-25 20:42:28.942","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training2_2.png"
"48","66f475b48fc41826ca81d1fb","66f475b48fc41826ca81d1ff","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_Training2_3.png","False","FS_2l6wXhS7TFhxbpA","Training2","drawings of a scientific instrument used to measure the whiteness of snowy landscapes, the drawings contain sketches and markings, the drawing is on regular printer paper","2024-09-25 20:42:28.942","Artist_final",0,"FS_2l6wXhS7TFhxbpA_Training2_3.png"
"49","66f476508fc41826ca81d200","66f476508fc41826ca81d201","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ4_0.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ4","still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors","2024-09-25 20:45:04.243","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ4_0.png"
"50","66f476508fc41826ca81d200","66f476508fc41826ca81d202","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ4_1.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ4","still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors","2024-09-25 20:45:04.243","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ4_1.png"
"51","66f476508fc41826ca81d200","66f476508fc41826ca81d203","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ4_2.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ4","still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors","2024-09-25 20:45:04.243","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ4_2.png"
"52","66f476508fc41826ca81d200","66f476508fc41826ca81d204","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ4_3.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ4","still life painting of apples in a wover basket, slightly cartoonist, no smooth gradients, sligthly retro colors","2024-09-25 20:45:04.243","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ4_3.png"
"53","66f476af8fc41826ca81d205","66f476af8fc41826ca81d206","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ3_0.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ3","fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too","2024-09-25 20:46:39.554","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ3_0.png"
"54","66f476af8fc41826ca81d205","66f476af8fc41826ca81d207","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ3_1.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ3","fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too","2024-09-25 20:46:39.554","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ3_1.png"
"55","66f476af8fc41826ca81d205","66f476af8fc41826ca81d208","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ3_2.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ3","fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too","2024-09-25 20:46:39.554","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ3_2.png"
"56","66f476af8fc41826ca81d205","66f476af8fc41826ca81d209","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ3_3.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ3","fantasy dream land, oasis, pond in the bottom right corner with a waterfall, few palm trees, mountains in the background, gradient sky from blue to yellow, some colorful flowers too","2024-09-25 20:46:39.554","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ3_3.png"
"57","66f477198fc41826ca81d20a","66f477198fc41826ca81d20b","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ2_0.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ2","cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer","2024-09-25 20:48:25.715","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ2_0.png"
"58","66f477198fc41826ca81d20a","66f477198fc41826ca81d20c","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ2_1.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ2","cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer","2024-09-25 20:48:25.715","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ2_1.png"
"59","66f477198fc41826ca81d20a","66f477198fc41826ca81d20d","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ2_2.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ2","cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer","2024-09-25 20:48:25.715","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ2_2.png"
"60","66f477198fc41826ca81d20a","66f477198fc41826ca81d20e","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ2_3.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ2","cartoonish image of a tree with a head weaing glasses in a library, book laying on a table in front of this tree-character. The character is directly looking at viewer","2024-09-25 20:48:25.715","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ2_3.png"
"61","66f477988fc41826ca81d20f","66f477988fc41826ca81d210","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ5_0.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ5","afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt","2024-09-25 20:50:32.910","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ5_0.png"
"62","66f477988fc41826ca81d20f","66f477988fc41826ca81d211","https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2l6wXhS7TFhxbpA_FaithfulQ5_1.png","False","FS_2l6wXhS7TFhxbpA","FaithfulQ5","afro-american couple sitting on a bench in a street looking each other, great depth of field, blurry background. The woman is wearing a short yellow skirt, man an unbuttoned shirt","2024-09-25 20:50:32.910","Artist_final",0,"FS_2l6wXhS7TFhxbpA_FaithfulQ5_1.png"
